time_ms,depth_m
96359,21.066
96767,21.064
97175,21.063
97583,21.061
97991,21.059
98399,21.056
98807,21.054
99215,21.051
99623,21.048
100031,21.045
100439,21.042
100847,21.039
101255,21.033
101663,21.030
102071,21.026
102479,21.022
102887,21.017
103295,21.013
103703,21.008
104111,21.004
104519,20.999
104927,20.994
105335,20.989
105743,20.983
106151,20.978
106559,20.972
106967,20.967
107375,20.961
107783,20.955
108191,20.949
108599,20.942
109007,20.936
109415,20.929
109823,20.923
110231,20.916
110639,20.909
111047,20.902
111455,20.892
111863,20.884
112271,20.877
112679,20.870
113087,20.862
113495,20.855
113903,20.847
114515,20.835
114923,20.828
115331,20.820
115739,20.812
116147,20.803
116555,20.795
116759,20.791
117167,20.783
117575,20.775
117983,20.766
118391,20.758
119411,20.737
119819,20.728
120227,20.720
120635,20.711
121043,20.703
121451,20.694
121859,20.681
122267,20.672
122675,20.664
123083,20.655
123491,20.646
124103,20.634
124511,20.625
124919,20.616
125327,20.608
125735,20.599
126143,20.591
126551,20.582
126959,20.574
127163,20.569
127571,20.561
127979,20.553
128591,20.540
128999,20.532
129407,20.524
129815,20.515
130223,20.507
130631,20.499
131039,20.491
131447,20.484
131855,20.472
132263,20.464
132671,20.457
133079,20.449
133487,20.442
133895,20.434
134303,20.427
134711,20.420
135119,20.413
135527,20.406
135935,20.399
136343,20.393
136751,20.386
137159,20.380
137567,20.373
137975,20.367
138383,20.361
138791,20.355
139199,20.350
139811,20.341
140219,20.336
140627,20.330
141035,20.325
141239,20.323
141647,20.318
142055,20.311
142463,20.306
142871,20.302
143279,20.297
143687,20.293
144095,20.289
144503,20.286
144911,20.282
145319,20.279
145727,20.275
146135,20.272
146543,20.269
146951,20.266
147359,20.264
147767,20.261
148175,20.259
148583,20.257
148991,20.255
149399,20.254
149807,20.252
150215,20.251
150623,20.250
151031,20.249
151439,20.248
151847,20.247
152255,20.246
152663,20.246
153071,20.246
153479,20.246
153887,20.247
154295,20.247
154703,20.248
155111,20.249
155519,20.250
156131,20.252
156539,20.254
156947,20.255
157355,20.257
157763,20.259
158171,20.261
158579,20.264
158987,20.266
159395,20.269
159803,20.272
160211,20.275
160619,20.279
161027,20.282
161231,20.284
161639,20.287
162047,20.291
162455,20.297
162863,20.302
163271,20.306
163679,20.311
164087,20.315
164495,20.320
164903,20.325
165311,20.330
165719,20.336
166127,20.341
166535,20.347
166943,20.352
167555,20.361
167963,20.367
168371,20.373
168779,20.380
169187,20.386
169595,20.393
170003,20.399
170411,20.406
170615,20.410
171023,20.417
171431,20.424
171839,20.431
172247,20.438
172655,20.449
173063,20.457
173675,20.468
174083,20.476
174491,20.484
174899,20.491
175307,20.499
175715,20.507
176123,20.515
176531,20.524
176939,20.532
177347,20.540
177755,20.548
178163,20.557
178571,20.565
178979,20.574
179387,20.582
179795,20.591
180203,20.599
180611,20.608
181019,20.616
181427,20.625
181835,20.634
182243,20.642
182651,20.651
183263,20.624
183671,20.589
184283,20.536
184691,20.500
185711,20.412
186119,20.376
186527,20.341
186935,20.305
187343,20.270
187751,20.235
188363,20.181
188771,20.146
189179,20.111
189587,20.075
190607,19.987
191015,19.951
191423,19.916
192035,19.863
192443,19.827
192851,19.792
193259,19.739
193871,19.686
194279,19.650
194687,19.615
195095,19.580
195503,19.544
196115,19.491
196523,19.456
196931,19.420
197339,19.385
198359,19.296
198767,19.261
199175,19.226
199787,19.172
200195,19.137
200603,19.102
201623,19.013
202031,18.978
202439,18.942
202847,18.907
203255,18.854
203663,18.818
204275,18.765
204683,18.730
205091,18.694
205499,18.659
206111,18.606
206519,18.570
206927,18.535
207539,18.482
207947,18.447
208763,18.376
209171,18.340
209783,18.287
210191,18.252
210599,18.216
211007,18.181
211415,18.146
212027,18.093
212435,18.057
212843,18.022
213251,17.986
213659,17.933
214271,17.880
214679,17.845
215291,17.792
215699,17.756
215903,17.738
216515,17.685
217535,17.597
217943,17.561
218351,17.526
218759,17.491
219167,17.455
219575,17.420
220187,17.367
220595,17.331
221003,17.296
221411,17.260
222023,17.207
222431,17.172
223859,17.030
224267,16.995
224675,16.960
225287,16.906
225695,16.871
226103,16.836
226511,16.800
226919,16.765
227327,16.729
227939,16.676
228347,16.641
228755,16.605
229163,16.570
229571,16.535
230183,16.482
230591,16.446
231611,16.358
232427,16.287
233447,16.198
233855,16.145
234263,16.110
234671,16.074
235079,16.039
235691,15.986
236099,15.950
236507,15.915
236915,15.880
237323,15.844
237935,15.791
238343,15.756
238751,15.720
239159,15.685
239567,15.649
240179,15.596
241199,15.508
241607,15.472
242015,15.437
242423,15.402
242831,15.366
243239,15.331
244463,15.207
244871,15.172
245279,15.136
245687,15.101
246095,15.065
246503,15.030
247115,14.977
247523,14.941
247931,14.906
248339,14.871
248747,14.835
249359,14.782
250379,14.694
250787,14.658
251195,14.623
251603,14.587
252623,14.499
253031,14.463
253439,14.428
253847,14.393
254255,14.339
254867,14.286
255275,14.251
255683,14.216
256091,14.180
256499,14.145
257111,14.092
257519,14.056
257927,14.021
258947,13.932
259355,13.897
259763,13.861
260375,13.808
260783,13.773
261191,13.738
261599,13.702
262007,13.667
263027,13.578
263435,13.543
263843,13.507
264251,13.472
264863,13.401
265271,13.366
265679,13.330
266291,13.277
266495,13.260
266903,13.224
267515,13.171
267923,13.136
268535,13.083
268943,13.047
269351,13.012
269759,12.976
270167,12.941
270779,12.888
271187,12.852
271595,12.817
272003,12.782
272411,12.746
273431,12.658
273839,12.622
274247,12.587
274655,12.534
275267,12.481
275675,12.445
276287,12.392
276695,12.357
277103,12.321
277511,12.286
277919,12.251
278327,12.215
278939,12.162
279347,12.127
279755,12.091
280775,12.003
281183,11.967
281591,11.932
281999,11.896
282407,11.861
282815,11.826
283427,11.773
284447,11.684
284855,11.631
285263,11.595
285671,11.560
286079,11.525
286691,11.472
287099,11.436
287507,11.401
287915,11.365
288527,11.312
288935,11.277
289343,11.241
289751,11.206
290159,11.171
291179,11.082
291587,11.047
292199,10.994
292607,10.958
293015,10.923
293423,10.887
293831,10.852
294851,10.763
295259,10.710
295667,10.675
296075,10.640
296687,10.586
297095,10.551
297503,10.516
297911,10.480
298319,10.445
298931,10.392
299339,10.356
299951,10.303
300359,10.268
300767,10.232
301175,10.197
301583,10.162
301991,10.126
302603,10.073
303011,10.038
303419,10.002
303827,9.967
304462,9.896
304870,9.861
305890,9.772
306298,9.737
306502,9.719
307114,9.666
307522,9.630
307930,9.595
308338,9.560
308950,9.507
309358,9.471
309766,9.436
310174,9.400
310582,9.365
311602,9.276
312010,9.241
312418,9.206
312826,9.170
313234,9.135
313846,9.082
314254,9.029
314662,8.993
315070,8.958
315478,8.922
315886,8.887
316294,8.852
317314,8.763
317722,8.728
318130,8.692
318538,8.657
319150,8.604
319558,8.568
319966,8.533
320374,8.497
320782,8.462
321190,8.427
321802,8.374
322210,8.338
322618,8.303
323026,8.267
323638,8.214
323842,8.197
324862,8.090
325270,8.055
325678,8.019
326086,7.984
326494,7.949
327106,7.896
327514,7.860
327922,7.825
328330,7.789
329350,7.701
329758,7.665
330166,7.630
330574,7.595
330982,7.559
331390,7.524
332002,7.471
332206,7.453
333226,7.364
333634,7.329
334042,7.294
335062,7.187
335470,7.152
335878,7.117
336286,7.081
337306,6.993
337714,6.957
338122,6.922
338530,6.886
338938,6.851
339550,6.798
339958,6.763
340366,6.727
340774,6.692
341182,6.656
341590,6.621
341998,6.586
342406,6.550
342814,6.515
343426,6.462
343834,6.426
344242,6.391
344650,6.355
345262,6.285
345670,6.249
346078,6.214
346486,6.178
346894,6.143
347506,6.090
347914,6.054
348322,6.019
348730,5.984
349750,5.895
350158,5.860
350362,5.842
350974,5.789
351382,5.753
351790,5.718
352198,5.683
352606,5.647
353218,5.594
353626,5.559
354034,5.523
354442,5.488
354850,5.453
355462,5.382
355870,5.346
356278,5.311
356686,5.276
357094,5.240
357706,5.187
358114,5.152
358522,5.116
358930,5.081
359338,5.045
359746,5.010
360154,4.975
360562,4.939
361174,4.886
361582,4.851
361990,4.815
362398,4.780
362806,4.744
363418,4.691
363826,4.656
364438,4.603
364846,4.567
365254,4.514
365662,4.479
366070,4.443
366478,4.408
366886,4.373
367294,4.337
367906,4.284
368314,4.249
368722,4.213
369130,4.178
369538,4.143
370150,4.089
370558,4.054
370966,4.019
371374,3.983
371782,3.948
372394,3.895
372802,3.859
373210,3.824
373618,3.788
374026,3.753
374638,3.700
375046,3.665
375454,3.611
375862,3.576
376270,3.541
376678,3.505
377086,3.470
377494,3.434
378106,3.381
378514,3.346
378922,3.310
379330,3.275
379738,3.240
380350,3.187
380758,3.151
381166,3.116
381574,3.080
381982,3.045
382594,2.992
383002,2.956
383410,2.921
383818,2.886
384226,2.850
384634,2.815
385042,2.779
385450,2.744
386062,2.673
386470,2.638
386878,2.602
387286,2.567
388306,2.478
388714,2.443
389122,2.408
389530,2.372
389938,2.337
390550,2.284
390958,2.248
391366,2.213
391774,2.177
392182,2.142
392794,2.089
392998,2.071
393406,2.036
394018,1.983
394426,1.947
394834,1.912
395242,1.877
395650,1.841
396262,1.770
396670,1.735
397078,1.699
397486,1.664
397894,1.629
398506,1.576
398914,1.540
399322,1.505
399730,1.469
400138,1.434
400750,1.381
401158,1.345
401566,1.310
401974,1.275
402382,1.239
402790,1.204
403198,1.168
403606,1.133
404218,1.080
404626,1.044
405034,1.009
405442,0.974
406462,0.867
406870,0.832
407278,0.797
407686,0.761
408094,0.726
408706,0.673
409114,0.637
409522,0.602
409930,0.566
410542,0.513
