time_ms,depth_m
4577,0.551
5393,0.826
5801,0.964
6413,1.171
7025,1.377
7433,1.515
8045,1.722
8657,1.928
9677,2.341
10289,2.548
10697,2.686
11309,2.892
11921,3.099
12329,3.237
12941,3.443
13553,3.650
15185,4.201
15593,4.338
16205,4.545
16817,4.752
17225,4.889
17837,5.096
18449,5.303
18857,5.440
19877,5.854
20489,6.060
20897,6.198
21509,6.404
22121,6.611
22529,6.749
23141,6.955
23753,7.162
24773,7.506
25385,7.713
25793,7.851
26405,8.057
27017,8.264
27425,8.402
28649,8.815
29669,9.228
30281,9.434
30689,9.572
31913,9.985
32321,10.123
33137,10.399
34157,10.743
34769,10.950
35381,11.156
35993,11.363
36401,11.500
37217,11.776
38441,12.189
40073,12.809
41297,13.222
42521,13.635
42929,13.773
43745,14.048
44153,14.186
44969,14.462
45377,14.599
45989,14.806
46601,15.013
47213,15.219
48437,15.632
49049,15.839
49457,15.977
50273,16.321
51497,16.734
51905,16.872
53741,17.492
54353,17.698
54761,17.836
55577,18.111
55985,18.249
56801,18.525
57209,18.662
57821,18.869
58433,19.076
59657,19.489
60881,19.971
62105,20.384
62513,20.522
63129,20.728
63770,20.935
64586,21.210
64994,21.348
65606,21.555
66830,21.968
67442,22.174
68666,22.588
69074,22.794
69890,23.070
70298,23.207
71114,23.483
72134,23.827
72746,24.034
73358,24.240
75194,24.860
76418,25.273
76826,25.411
77642,25.687
79274,26.306
79886,26.513
80498,26.720
80906,26.857
81722,27.133
82130,27.270
82946,27.546
83966,27.890
84578,28.097
85190,28.303
85802,28.510
86414,28.717
87026,28.923
87434,29.061
88250,29.336
88658,29.474
89474,29.818
91106,30.369
92330,30.783
92738,30.920
93554,31.196
93962,31.333
94778,31.609
96410,32.160
97634,32.573
98246,32.780
98858,32.986
99266,33.124
100082,33.468
100490,33.606
101306,33.881
101714,34.019
102326,34.226
102938,34.432
103550,34.639
104774,35.052
105386,35.259
105794,35.397
106610,35.672
107018,35.810
107834,36.085
108242,36.223
109466,36.636
110078,36.912
111302,37.325
111914,37.531
112322,37.669
113138,37.945
114362,38.358
114770,38.495
115382,38.702
115994,38.909
116606,39.115
117218,39.322
118442,39.735
118850,39.873
119666,40.148
120074,40.355
120890,40.630
121298,40.768
121910,40.975
122522,41.181
123134,41.388
124994,42.008
126218,42.421
126830,42.627
127442,42.834
127850,42.972
128666,43.247
129074,43.454
129890,43.729
130298,43.867
130910,44.073
131522,44.280
133970,45.106
135194,45.520
135602,45.657
136418,45.933
136826,46.071
137438,46.277
138050,46.484
138662,46.690
139274,46.966
139886,47.172
140498,47.379
140906,47.517
141722,47.792
142130,47.930
142946,48.205
143354,48.343
143966,48.550
144578,48.756
145190,48.963
145802,49.169
147026,49.583
147434,49.720
148250,49.996
149474,50.478
149882,50.616
150494,50.822
151106,51.029
151718,51.235
152946,51.649
153558,51.855
153966,51.993
154782,52.268
155190,52.406
156006,52.682
157638,53.233
158250,53.439
158862,53.646
159474,53.921
160086,54.128
160494,54.265
161310,54.541
161718,54.679
162534,54.954
162942,55.092
163554,55.298
164778,55.712
165390,55.918
166614,56.331
167022,56.469
167838,56.745
168246,56.882
169062,57.158
170694,57.778
171306,57.984
172530,58.397
173142,58.604
173550,58.742
174366,59.017
174774,59.155
175590,59.430
175998,59.568
177222,59.981
177834,60.188
178446,60.394
179670,60.877
180078,61.014
180894,61.290
181302,61.427
182118,61.703
182526,61.841
183138,62.047
184590,62.529
184998,62.667
185610,62.874
186222,63.080
186834,63.287
187446,63.493
188058,63.700
188670,63.975
189078,64.113
189894,64.389
191118,64.802
191526,64.940
193974,65.766
194586,65.973
195198,66.179
195606,66.317
196422,66.592
196830,66.730
197646,67.005
198054,67.143
198666,67.350
199278,67.625
199890,67.832
201114,68.245
201726,68.452
202134,68.589
202950,68.865
204174,69.278
205194,69.622
207030,70.242
207642,70.449
208254,70.655
208662,70.793
209478,71.137
209886,71.275
210702,71.551
211110,71.688
212946,72.308
214170,72.721
214782,72.928
216006,73.341
216414,73.479
217230,73.754
217638,73.892
218862,74.305
219474,74.581
220086,74.787
220698,74.994
221310,75.200
221718,75.338
222534,75.614
222942,75.751
223758,76.027
224778,76.371
225390,76.578
226002,76.784
226614,76.991
227838,77.404
228246,77.542
229062,77.817
229470,78.024
230286,78.299
230694,78.437
231306,78.644
231918,78.850
232530,79.057
233142,79.263
233550,79.401
234366,79.677
234774,79.814
235590,80.090
236814,80.503
237834,80.847
238446,81.054
239058,81.261
239670,81.536
240894,81.949
241302,82.087
242118,82.362
242526,82.500
243342,82.776
243750,82.913
244590,83.189
244998,83.326
245814,83.602
246222,83.740
246834,83.946
247446,84.153
248058,84.359
248670,84.635
249282,84.841
249894,85.048
250302,85.186
251118,85.461
251526,85.599
252342,85.874
252750,86.012
253974,86.425
255198,86.839
255810,87.045
256422,87.252
256831,87.389
257646,87.665
258870,88.147
259278,88.285
261114,88.904
261726,89.111
262134,89.249
262950,89.524
263358,89.662
264174,89.937
265398,90.351
265806,90.488
267030,90.902
268254,91.315
268662,91.453
269478,91.797
269886,91.935
270702,92.210
271110,92.348
271926,92.623
272334,92.761
273558,92.979
273966,92.987
274374,92.995
274782,93.003
275190,93.010
275598,93.018
276006,93.026
276414,93.034
276822,93.041
277230,93.049
277638,93.057
278046,93.065
278454,93.073
278862,93.080
279270,93.092
279678,93.100
280086,93.108
280494,93.115
280902,93.123
281310,93.131
281718,93.139
282126,93.146
283146,93.166
283554,93.173
283962,93.181
284370,93.189
284778,93.197
285186,93.204
285594,93.212
286002,93.220
286410,93.228
286818,93.235
287226,93.243
287430,93.247
287838,93.255
288450,93.266
288858,93.274
289266,93.281
289674,93.293
290082,93.301
290490,93.308
290898,93.316
291306,93.324
291714,93.331
292122,93.339
292530,93.346
292938,93.354
293346,93.362
293754,93.369
294162,93.377
294570,93.385
294978,93.392
295386,93.400
295794,93.407
296202,93.415
296610,93.422
297018,93.430
297426,93.437
297834,93.445
298242,93.453
298854,93.464
299262,93.471
299670,93.483
300078,93.490
300486,93.497
300894,93.505
301302,93.512
301710,93.520
302118,93.527
302322,93.531
302730,93.538
303342,93.549
303750,93.557
304158,93.564
304566,93.572
304974,93.579
305382,93.586
305790,93.594
306198,93.601
306606,93.608
307014,93.616
307422,93.623
307830,93.630
308238,93.637
308646,93.645
309054,93.652
309666,93.663
310074,93.674
310482,93.681
310890,93.688
311298,93.695
311706,93.702
312114,93.710
312522,93.717
312930,93.724
313338,93.731
313746,93.738
313950,93.742
314358,93.749
314766,93.756
315378,93.766
315786,93.773
316194,93.780
316602,93.787
317010,93.794
317418,93.801
317826,93.808
318234,93.815
318642,93.822
319050,93.829
319458,93.836
319866,93.843
320274,93.853
320682,93.860
321090,93.867
321498,93.874
321906,93.880
322314,93.887
322722,93.894
323130,93.901
323538,93.907
323946,93.914
324354,93.921
324762,93.927
325170,93.934
325578,93.941
326598,93.957
327006,93.964
327414,93.970
327822,93.977
328230,93.983
328638,93.990
329046,93.996
329250,94.000
329658,94.006
330066,94.013
330474,94.022
330882,94.029
331290,94.035
331698,94.041
332106,94.048
332718,94.057
333126,94.064
333534,94.070
333942,94.076
334350,94.082
334758,94.089
335166,94.095
335574,94.101
335982,94.107
336390,94.113
336798,94.119
337206,94.126
337614,94.132
338022,94.138
338430,94.144
338838,94.150
339246,94.156
339654,94.162
340062,94.168
340470,94.177
340878,94.182
341286,94.188
341694,94.194
342102,94.200
342510,94.206
342918,94.212
343326,94.217
343734,94.223
344142,94.229
344550,94.235
344958,94.240
345366,94.246
345774,94.252
346182,94.257
346590,94.263
346998,94.268
347406,94.274
347814,94.280
348222,94.285
348630,94.291
349038,94.296
349446,94.301
349854,94.307
350262,94.312
350670,94.320
351078,94.326
351486,94.331
351894,94.336
352302,94.341
352710,94.347
353730,94.360
354138,94.365
354546,94.370
355362,94.380
355566,94.383
355974,94.388
356382,94.393
356790,94.398
357198,94.403
357606,94.408
358014,94.413
358422,94.417
358830,94.422
359238,94.427
359646,94.432
360054,94.437
360462,94.441
360870,94.449
361278,94.453
361890,94.460
362298,94.465
362706,94.469
363114,94.474
363522,94.479
363930,94.483
364338,94.488
364746,94.492
365154,94.497
365562,94.501
365970,94.505
366378,94.510
366786,94.514
367194,94.518
367602,94.523
368010,94.527
368418,94.531
368826,94.535
369234,94.540
369642,94.544
370050,94.548
370458,94.552
370866,94.556
371274,94.562
371682,94.566
372090,94.570
372498,94.574
372906,94.578
373314,94.582
373722,94.586
374130,94.589
374538,94.593
374946,94.597
375354,94.601
375762,94.604
376170,94.608
376578,94.612
376986,94.615
377394,94.619
377802,94.622
378210,94.626
378618,94.629
379026,94.633
379434,94.636
379842,94.640
