time_ms,depth_m
4769,0.620
5381,0.826
5789,0.964
7013,1.377
7421,1.515
8033,1.722
8645,1.928
9053,2.066
10277,2.548
10685,2.686
11297,2.892
11909,3.099
12317,3.237
12929,3.443
13541,3.650
13949,3.788
14561,3.994
15173,4.201
15581,4.338
16193,4.545
16805,4.752
17213,4.889
17621,5.027
18233,5.234
18845,5.440
19253,5.578
19865,5.854
20477,6.060
21498,6.404
22109,6.611
23129,6.955
23741,7.162
24761,7.506
25373,7.713
25781,7.851
27005,8.264
27413,8.402
28025,8.608
28637,8.815
29657,9.228
30269,9.434
30677,9.572
31289,9.779
31901,9.985
32309,10.123
32921,10.330
33533,10.536
34757,10.950
35369,11.156
35981,11.363
36389,11.500
37205,11.776
37613,11.914
38429,12.189
40061,12.809
40673,13.015
41285,13.222
42509,13.635
42917,13.773
43733,14.048
44141,14.186
45365,14.599
45977,14.806
46589,15.013
47201,15.219
47813,15.426
48221,15.563
49037,15.839
49445,15.977
50261,16.321
50669,16.459
51281,16.665
51893,16.872
52505,17.078
53117,17.285
53525,17.423
54341,17.698
54749,17.836
55565,18.111
55973,18.249
57197,18.662
57809,18.869
58421,19.076
59033,19.282
59645,19.489
60053,19.626
60869,19.971
62093,20.384
62501,20.522
63117,20.664
63729,20.677
64137,20.685
64545,20.694
64953,20.703
65361,20.711
65769,20.720
66177,20.728
66585,20.737
66993,20.745
67809,20.762
68217,20.771
68625,20.779
69033,20.787
69441,20.795
69849,20.803
70257,20.816
70665,20.824
71073,20.831
71481,20.839
71889,20.847
72297,20.855
72705,20.862
73113,20.870
73521,20.877
73929,20.884
74337,20.892
74745,20.899
75153,20.906
75561,20.913
75969,20.919
76377,20.926
76785,20.933
77193,20.939
77601,20.945
78009,20.952
78621,20.961
79029,20.967
79437,20.972
79845,20.978
80253,20.983
80661,20.991
81069,20.996
81477,21.001
81681,21.004
82089,21.008
82497,21.013
82905,21.017
83313,21.022
83721,21.026
84129,21.030
84537,21.033
84945,21.037
85353,21.040
85761,21.044
86169,21.047
86577,21.050
86985,21.052
87597,21.056
88005,21.059
88413,21.061
88821,21.063
89229,21.064
89637,21.066
90045,21.068
90453,21.069
90861,21.070
91269,21.071
91677,21.072
91881,21.072
92289,21.072
92697,21.073
93105,21.073
93513,21.072
93921,21.072
94329,21.072
94737,21.071
95145,21.070
95553,21.069
95961,21.068
96369,21.066
96777,21.064
97185,21.063
97593,21.061
98001,21.059
98409,21.056
98817,21.054
99225,21.051
100245,21.044
100653,21.040
101061,21.035
101469,21.031
101877,21.028
102285,21.024
102489,21.022
102897,21.017
103305,21.013
103713,21.008
104121,21.004
104529,20.999
104937,20.994
105345,20.989
105753,20.983
106161,20.978
106569,20.972
106977,20.967
107385,20.961
107793,20.955
108201,20.949
108813,20.939
109221,20.933
109629,20.926
110037,20.919
110445,20.913
110853,20.906
111261,20.895
111669,20.888
112077,20.881
112485,20.873
112689,20.870
113097,20.862
113505,20.855
113913,20.847
114525,20.835
114933,20.828
115341,20.820
115749,20.812
116157,20.803
116565,20.795
116973,20.787
117381,20.779
117789,20.771
118197,20.762
118605,20.754
119013,20.745
119421,20.737
119829,20.728
120237,20.720
120645,20.711
121053,20.703
121461,20.690
121869,20.681
122277,20.672
122685,20.664
123093,20.655
124113,20.634
124521,20.625
124929,20.616
125337,20.608
125745,20.599
126153,20.591
126561,20.582
126969,20.574
127377,20.565
127785,20.557
128193,20.548
128601,20.540
129009,20.532
129417,20.524
129825,20.515
130233,20.507
130641,20.499
131049,20.491
131457,20.480
131865,20.472
132273,20.464
132681,20.457
133089,20.449
133701,20.438
134109,20.431
134517,20.424
134925,20.417
135333,20.410
135741,20.403
136149,20.396
136557,20.389
136965,20.383
137373,20.377
137781,20.370
138189,20.364
138393,20.361
138801,20.355
139209,20.350
139821,20.341
140229,20.336
140637,20.330
141045,20.325
141453,20.320
141861,20.313
142269,20.308
142677,20.304
143085,20.299
143493,20.295
143901,20.291
144309,20.287
144717,20.284
145125,20.280
145533,20.277
145941,20.274
146349,20.271
146757,20.268
147165,20.265
147573,20.263
148389,20.258
148593,20.257
149001,20.255
149409,20.254
149817,20.252
150225,20.251
151245,20.248
151653,20.247
152061,20.247
152469,20.246
152877,20.246
153285,20.246
153693,20.247
154101,20.247
154509,20.248
154917,20.249
155325,20.250
155733,20.251
156141,20.252
156549,20.254
156957,20.255
157365,20.257
157773,20.259
158181,20.261
158589,20.264
158997,20.266
159405,20.269
159813,20.272
160221,20.275
160629,20.279
161037,20.282
161445,20.286
161853,20.289
162261,20.295
162669,20.299
163077,20.304
163485,20.308
163893,20.313
164301,20.318
164709,20.323
165117,20.328
165525,20.333
165933,20.338
166341,20.344
166749,20.350
167157,20.355
167565,20.361
167973,20.367
168381,20.373
168789,20.380
169197,20.386
169605,20.393
170013,20.399
170421,20.406
170829,20.413
171237,20.420
171645,20.427
172053,20.434
172461,20.445
173481,20.464
173685,20.468
174093,20.476
174501,20.484
174909,20.491
175317,20.499
175725,20.507
176133,20.515
176541,20.524
176949,20.532
177357,20.540
177765,20.548
178377,20.561
178785,20.569
179193,20.578
179601,20.586
180009,20.595
180417,20.603
180825,20.612
181233,20.621
181641,20.629
182049,20.638
182457,20.651
182865,20.659
183885,20.571
184293,20.536
184905,20.482
185313,20.447
185721,20.412
186129,20.376
186537,20.341
187149,20.288
187557,20.252
188169,20.199
188373,20.181
189393,20.093
189801,20.058
190821,19.969
191229,19.934
191637,19.898
192657,19.792
193065,19.757
193473,19.721
193881,19.686
194289,19.650
194697,19.615
195309,19.562
195921,19.509
196125,19.491
196533,19.456
197145,19.403
197553,19.367
197961,19.332
198573,19.279
198981,19.243
199389,19.208
199797,19.172
200817,19.084
201225,19.048
201633,19.013
202041,18.978
202449,18.942
203061,18.871
203469,18.836
204081,18.783
204285,18.765
204897,18.712
205305,18.677
206325,18.588
206733,18.553
207141,18.517
207549,18.482
207957,18.447
208569,18.393
208977,18.358
209385,18.323
209793,18.287
210201,18.252
211833,18.110
212037,18.093
212649,18.039
213057,17.986
213465,17.951
214485,17.862
214893,17.827
215301,17.792
216321,17.703
216729,17.668
217137,17.632
217545,17.597
217953,17.561
218973,17.473
219993,17.384
220401,17.349
220809,17.314
221217,17.278
222237,17.190
222645,17.154
223053,17.119
223461,17.066
224073,17.013
224481,16.977
224889,16.942
225297,16.906
225705,16.871
226725,16.782
227133,16.747
227745,16.694
228153,16.659
228561,16.623
228969,16.588
229377,16.552
230397,16.464
230805,16.428
231213,16.393
232233,16.305
232641,16.269
233049,16.234
233457,16.181
233865,16.145
234477,16.092
234885,16.057
235497,16.004
235905,15.968
236313,15.933
236721,15.897
237129,15.862
237537,15.827
238149,15.773
238557,15.738
238965,15.703
239373,15.667
239985,15.614
240393,15.579
240801,15.543
241209,15.508
241617,15.472
242025,15.437
242637,15.384
243045,15.349
243657,15.278
244065,15.242
244677,15.189
245493,15.118
245901,15.083
246309,15.048
246921,14.994
247329,14.959
247737,14.924
248145,14.888
248553,14.853
248961,14.817
249573,14.764
249981,14.729
250389,14.694
251409,14.605
251817,14.570
252225,14.534
252837,14.481
253245,14.446
253653,14.410
254061,14.357
254673,14.304
255081,14.269
255489,14.233
255897,14.198
256305,14.162
257325,14.074
257733,14.039
258141,14.003
258549,13.968
259161,13.915
259569,13.879
259977,13.844
260997,13.755
261201,13.738
261813,13.684
262221,13.649
262833,13.596
263241,13.561
263649,13.525
264057,13.472
264465,13.437
265077,13.383
265485,13.348
265893,13.313
266301,13.277
267321,13.189
267729,13.153
268137,13.118
268749,13.065
269157,13.029
269565,12.994
270585,12.906
270993,12.870
271401,12.835
271809,12.799
272217,12.764
272625,12.728
273237,12.675
273645,12.640
274053,12.605
274461,12.551
275073,12.498
275481,12.463
275889,12.428
276501,12.374
276909,12.339
277113,12.321
277725,12.268
278745,12.180
279153,12.144
279561,12.109
279969,12.073
280377,12.038
280989,11.985
281397,11.950
281805,11.914
282214,11.879
282621,11.843
283233,11.790
283641,11.755
284661,11.649
285069,11.613
285477,11.578
285885,11.542
286497,11.489
286905,11.454
287313,11.418
287721,11.383
288129,11.348
288741,11.295
289149,11.259
289557,11.224
289965,11.188
290985,11.100
291393,11.064
291801,11.029
292413,10.976
292821,10.940
293025,10.923
293637,10.870
294657,10.763
295065,10.728
295473,10.693
295881,10.657
296289,10.622
296901,10.569
297309,10.533
297717,10.498
298125,10.462
298737,10.409
299145,10.374
299553,10.339
300165,10.285
300573,10.250
300981,10.215
301389,10.179
301797,10.144
302409,10.091
302817,10.055
303225,10.020
303633,9.985
304041,9.949
304676,9.878
305696,9.790
306104,9.754
306512,9.719
306920,9.684
307328,9.648
307736,9.613
308144,9.577
308552,9.542
309164,9.489
309572,9.453
309980,9.418
310388,9.383
310796,9.347
311408,9.294
311816,9.259
312224,9.223
312632,9.188
313040,9.152
313448,9.117
314060,9.046
314468,9.011
314876,8.975
315284,8.940
315896,8.887
316304,8.852
317120,8.781
317528,8.745
317936,8.710
318344,8.674
318752,8.639
319364,8.586
319772,8.551
320180,8.515
320588,8.480
321608,8.391
322016,8.356
322424,8.320
322832,8.285
323240,8.250
323852,8.197
324260,8.143
324668,8.108
325076,8.073
325484,8.037
325892,8.002
326300,7.966
326912,7.913
327320,7.878
327728,7.842
328136,7.807
328544,7.772
328952,7.736
329564,7.683
329972,7.648
330380,7.612
330788,7.577
331808,7.488
332216,7.453
332624,7.418
333032,7.382
333440,7.347
334052,7.294
334460,7.241
334868,7.205
335276,7.170
335684,7.134
336092,7.099
336500,7.064
337112,7.010
337520,6.976
337928,6.940
338336,6.904
338744,6.869
339152,6.833
339764,6.780
340172,6.745
340580,6.709
340988,6.674
342008,6.586
342416,6.550
342824,6.515
343232,6.479
343640,6.444
344048,6.409
344456,6.373
344864,6.320
345476,6.267
345884,6.231
346292,6.196
346700,6.161
347312,6.108
347720,6.072
348128,6.037
348536,6.001
348944,5.966
349352,5.931
349964,5.877
350372,5.842
350780,5.807
351188,5.771
351596,5.736
352208,5.683
352616,5.647
353024,5.612
353432,5.576
353840,5.541
354248,5.506
354656,5.470
355064,5.417
355676,5.364
356084,5.329
356492,5.293
357512,5.205
357920,5.169
358328,5.134
358736,5.098
359144,5.063
359552,5.028
360164,4.975
360572,4.939
360980,4.904
361388,4.868
361796,4.833
362816,4.744
363224,4.709
363632,4.674
364652,4.585
365060,4.532
365468,4.497
365876,4.461
366488,4.408
366896,4.373
367304,4.337
367712,4.302
368120,4.266
368528,4.231
369140,4.178
369548,4.143
369752,4.125
